stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
8822343,Mechelen-Nekkerspoel,51.029883,4.489914,,,1
8822343:0,Mechelen-Nekkerspoel,51.029883,4.489914,,8822343,0
8822343:1,Mechelen-Nekkerspoel,51.029883,4.489914,1,8822343,0
8822343:2,Mechelen-Nekkerspoel,51.029883,4.489914,2,8822343,0
8822343:3,Mechelen-Nekkerspoel,51.029883,4.489914,3,8822343,0
8822343:4,Mechelen-Nekkerspoel,51.029883,4.489914,4,8822343,0
8822426,Muizen,51.008201,4.513843,,,1
8822426:0,Muizen,51.008201,4.513843,,8822426,0
8822426:1,Muizen,51.008201,4.513843,1,8822426,0
8822426:2,Muizen,51.008201,4.513843,2,8822426,0
8822426:3,Muizen,51.008201,4.513843,3,8822426,0
8822426:4,Muizen,51.008201,4.513843,4,8822426,0
8822426:5,Muizen,51.008201,4.513843,5,8822426,0
8822459,Hever,50.997791,4.537637,,,1
8822459:0,Hever,50.997791,4.537637,,8822459,0
8822459:1,Hever,50.997791,4.537637,1,8822459,0
8822459:2,Hever,50.997791,4.537637,2,8822459,0
8822475,Boortmeerbeek,50.981853,4.5739,,,1
8822475:0,Boortmeerbeek,50.981853,4.5739,,8822475,0
8822475:1,Boortmeerbeek,50.981853,4.5739,1,8822475,0
8822475:2,Boortmeerbeek,50.981853,4.5739,2,8822475,0
8822517,Haacht,50.966428,4.613309,,,1
8822517:0,Haacht,50.966428,4.613309,,8822517,0
8822517:1,Haacht,50.966428,4.613309,1,8822517,0
8822517:2,Haacht,50.966428,4.613309,2,8822517,0
8822525,Wespelaar-Tildonk,50.958544,4.638011,,,1
8822525:0,Wespelaar-Tildonk,50.958544,4.638011,,8822525,0
8822525:1,Wespelaar-Tildonk,50.958544,4.638011,1,8822525,0
8822525:2,Wespelaar-Tildonk,50.958544,4.638011,2,8822525,0
8822533,Hambos,50.944251,4.66301,,,1
8822533:0,Hambos,50.944251,4.66301,,8822533,0
8822533:1,Hambos,50.944251,4.66301,1,8822533,0
8822533:2,Hambos,50.944251,4.66301,2,8822533,0
8822608,Willebroek,51.066343,4.356019,,,1
8822608:0,Willebroek,51.066343,4.356019,,8822608,0
8822608:1,Willebroek,51.066343,4.356019,1,8822608,0
8822608:2,Willebroek,51.066343,4.356019,2,8822608,0
8822715,Puurs,51.07722,4.282703,,,1
8822715:0,Puurs,51.07722,4.282703,,8822715,0
8822715:1,Puurs,51.07722,4.282703,1,8822715,0
8822715:2,Puurs,51.07722,4.282703,2,8822715,0
8822715:3,Puurs,51.07722,4.282703,3,8822715,0
8822772,Bornem,51.099225,4.240526,,,1
8822772:0,Bornem,51.099225,4.240526,,8822772,0
8822814,Boom,51.090713,4.360694,,,1
8822814:0,Boom,51.090713,4.360694,,8822814,0
8822814:1,Boom,51.090713,4.360694,1,8822814,0
8822814:2,Boom,51.090713,4.360694,2,8822814,0
8822814:3,Boom,51.090713,4.360694,3,8822814,0
8822848,Ruisbroek-Sauvegarde,51.081022,4.324998,,,1
8822848:0,Ruisbroek-Sauvegarde,51.081022,4.324998,,8822848,0
8822848:1,Ruisbroek-Sauvegarde,51.081022,4.324998,1,8822848,0
8824158,Hoboken-Polder,51.182699,4.347785,,,1
8824158:0,Hoboken-Polder,51.182699,4.347785,,8824158,0
8824158:1,Hoboken-Polder,51.182699,4.347785,1,8824158,0
8824158:2,Hoboken-Polder,51.182699,4.347785,2,8824158,0
8824224,Hemiksem,51.136243,4.338293,,,1
8824224:0,Hemiksem,51.136243,4.338293,,8824224,0
8824224:1,Hemiksem,51.136243,4.338293,1,8824224,0
8824224:2,Hemiksem,51.136243,4.338293,2,8824224,0
8824232,Schelle,51.12551,4.340261,,,1
8824232:0,Schelle,51.12551,4.340261,,8824232,0
8824232:1,Schelle,51.12551,4.340261,1,8824232,0
8824232:2,Schelle,51.12551,4.340261,2,8824232,0
8824240,Niel,51.111595,4.338589,,,1
8824240:0,Niel,51.111595,4.338589,,8824240,0
8824240:1,Niel,51.111595,4.338589,1,8824240,0
8824240:2,Niel,51.111595,4.338589,2,8824240,0
8831005,Hasselt,50.930822,5.327627,,,1
8831005:0,Hasselt,50.930822,5.327627,,8831005,0
8831005:1,Hasselt,50.930822,5.327627,1,8831005,0
8831005:2,Hasselt,50.930822,5.327627,2,8831005,0
8831005:3,Hasselt,50.930822,5.327627,3,8831005,0
8831005:4,Hasselt,50.930822,5.327627,4,8831005,0
8831005:5,Hasselt,50.930822,5.327627,5,8831005,0
8831005:6,Hasselt,50.930822,5.327627,6,8831005,0
8831005:7,Hasselt,50.930822,5.327627,7,8831005,0
8831005:8,Hasselt,50.930822,5.327627,8,8831005,0
8831005:9,Hasselt,50.930822,5.327627,9,8831005,0
8831039,Alken,50.886837,5.292866,,,1
8831039:0,Alken,50.886837,5.292866,,8831039,0
8831039:1,Alken,50.886837,5.292866,1,8831039,0
8831039:2,Alken,50.886837,5.292866,2,8831039,0
8831088,Schulen,50.963758,5.187405,,,1
8831088:0,Schulen,50.963758,5.187405,,8831088,0
8831088:1,Schulen,50.963758,5.187405,1,8831088,0
8831088:2,Schulen,50.963758,5.187405,2,8831088,0
8831112,Diepenbeek,50.910452,5.419947,,,1
8831112:0,Diepenbeek,50.910452,5.419947,,8831112,0
8831112:1,Diepenbeek,50.910452,5.419947,1,8831112,0
8831112:2,Diepenbeek,50.910452,5.419947,2,8831112,0
8831138,Bilzen,50.868643,5.50938,,,1
8831138:0,Bilzen,50.868643,5.50938,,8831138,0
8831138:1,Bilzen,50.868643,5.50938,1,8831138,0
8831138:2,Bilzen,50.868643,5.50938,2,8831138,0
8831310,Tongeren,50.784405,5.47328,,,1
8831310:0,Tongeren,50.784405,5.47328,,8831310,0
8831310:1,Tongeren,50.784405,5.47328,1,8831310,0
8831310:2,Tongeren,50.784405,5.47328,2,8831310,0
8831310:3,Tongeren,50.784405,5.47328,3,8831310,0
8831310:4,Tongeren,50.784405,5.47328,4,8831310,0
8831310:5,Tongeren,50.784405,5.47328,5,8831310,0
8831401,Diest,50.993341,5.050031,,,1
8831401:0,Diest,50.993341,5.050031,,8831401,0
8831401:1,Diest,50.993341,5.050031,1,8831401,0
8831401:2,Diest,50.993341,5.050031,2,8831401,0
8831765,Genk,50.967057,5.497685,,,1
8831765:0,Genk,50.967057,5.497685,,8831765,0
8831765:1,Genk,50.967057,5.497685,1,8831765,0
8831765:2,Genk,50.967057,5.497685,2,8831765,0
8831765:3,Genk,50.967057,5.497685,3,8831765,0
8831781,Bokrijk,50.955812,5.408386,,,1
8831781:0,Bokrijk,50.955812,5.408386,,8831781,0
8831781:1,Bokrijk,50.955812,5.408386,1,8831781,0
8831781:2,Bokrijk,50.955812,5.408386,2,8831781,0
8831807,Sint-Truiden,50.81762,5.176654,,,1
8831807:0,Sint-Truiden,50.81762,5.176654,,8831807,0
8831807:1,Sint-Truiden,50.81762,5.176654,1,8831807,0
8831807:2,Sint-Truiden,50.81762,5.176654,2,8831807,0
8832003,Leopoldsburg,51.117312,5.257287,,,1
8832003:0,Leopoldsburg,51.117312,5.257287,,8832003,0
8832003:1,Leopoldsburg,51.117312,5.257287,1,8832003,0
8832045,Balen,51.169099,5.164986,,,1
8832045:0,Balen,51.169099,5.164986,,8832045,0
8832045:1,Balen,51.169099,5.164986,1,8832045,0
8832227,Beverlo,51.087719,5.234373,,,1
8832227:0,Beverlo,51.087719,5.234373,,8832227,0
8832227:1,Beverlo,51.087719,5.234373,1,8832227,0
8832235,Beringen,51.050603,5.235892,,,1
8832235:0,Beringen,51.050603,5.235892,,8832235,0
8832235:1,Beringen,51.050603,5.235892,1,8832235,0
8832235:2,Beringen,51.050603,5.235892,2,8832235,0
8832243,Heusden,51.038207,5.281782,,,1
8832243:0,Heusden,51.038207,5.281782,,8832243,0
8832243:1,Heusden,51.038207,5.281782,1,8832243,0
8832243:2,Heusden,51.038207,5.281782,2,8832243,0
8832250,Zolder,51.033548,5.3299,,,1
8832250:0,Zolder,51.033548,5.3299,,8832250,0
8832250:1,Zolder,51.033548,5.3299,1,8832250,0
8832334,Zonhoven,50.989557,5.348815,,,1
8832334:0,Zonhoven,50.989557,5.348815,,8832334,0
8832334:1,Zonhoven,50.989557,5.348815,1,8832334,0
8832375,Kiewit,50.954841,5.350226,,,1
8832375:0,Kiewit,50.954841,5.350226,,8832375,0
8832375:1,Kiewit,50.954841,5.350226,1,8832375,0
8832375:2,Kiewit,50.954841,5.350226,2,8832375,0
8832409,Mol,51.19105,5.116336,,,1
8832409:0,Mol,51.19105,5.116336,,8832409,0
8832409:1,Mol,51.19105,5.116336,1,8832409,0
8832409:2,Mol,51.19105,5.116336,2,8832409,0
8832409:3,Mol,51.19105,5.116336,3,8832409,0
8832409:A,Mol,51.19105,5.116336,A,8832409,0
8832433,Geel,51.168955,4.988608,,,1
8832433:0,Geel,51.168955,4.988608,,8832433,0
8832433:1,Geel,51.168955,4.988608,1,8832433,0
8832433:2,Geel,51.168955,4.988608,2,8832433,0
8832458,Olen,51.188057,4.847585,,,1
8832458:0,Olen,51.188057,4.847585,,8832458,0
8832458:1,Olen,51.188057,4.847585,1,8832458,0
8832458:2,Olen,51.188057,4.847585,2,8832458,0
8832565,Lommel,51.211564,5.312031,,,1
8832565:0,Lommel,51.211564,5.312031,,8832565,0
8832565:1,Lommel,51.211564,5.312031,1,8832565,0
8832573,Overpelt,51.215618,5.422751,,,1
8832573:0,Overpelt,51.215618,5.422751,,8832573,0
8832573:1,Overpelt,51.215618,5.422751,1,8832573,0
8832615,Neerpelt,51.222369,5.43717,,,1
8832615:0,Neerpelt,51.222369,5.43717,,8832615,0
8832615:1,Neerpelt,51.222369,5.43717,1,8832615,0
8832615:2,Neerpelt,51.222369,5.43717,2,8832615,0
8832664,Hamont,51.246424,5.543279,,,1
8832664:0,Hamont,51.246424,5.543279,,8832664,0
8832664:1,Hamont,51.246424,5.543279,1,8832664,0
8833001,Leuven,50.88228,4.715866,,,1
8833001:0,Leuven,50.88228,4.715866,,8833001,0
8833001:1,Leuven,50.88228,4.715866,1,8833001,0
8833001:2,Leuven,50.88228,4.715866,2,8833001,0
8833001:3,Leuven,50.88228,4.715866,3,8833001,0
8833001:4,Leuven,50.88228,4.715866,4,8833001,0
8833001:5,Leuven,50.88228,4.715866,5,8833001,0
8833001:6,Leuven,50.88228,4.715866,6,8833001,0
8833001:7,Leuven,50.88228,4.715866,7,8833001,0
8833001:8,Leuven,50.88228,4.715866,8,8833001,0
8833001:9,Leuven,50.88228,4.715866,9,8833001,0
8833001:A,Leuven,50.88228,4.715866,A,8833001,0
8833001:B,Leuven,50.88228,4.715866,B,8833001,0
8833001:C,Leuven,50.88228,4.715866,C,8833001,0
8833001:D,Leuven,50.88228,4.715866,D,8833001,0
8833050,Vertrijk,50.836282,4.835522,,,1
8833050:0,Vertrijk,50.836282,4.835522,,8833050,0
8833050:1,Vertrijk,50.836282,4.835522,1,8833050,0
8833050:2,Vertrijk,50.836282,4.835522,2,8833050,0
8833126,Heverlee,50.86253,4.6952,,,1
8833126:0,Heverlee,50.86253,4.6952,,8833126,0
8833126:1,Heverlee,50.86253,4.6952,1,8833126,0
8833126:2,Heverlee,50.86253,4.6952,2,8833126,0
8833134,Oud-Heverlee,50.835931,4.653311,,,1
8833134:0,Oud-Heverlee,50.835931,4.653311,,8833134,0
8833134:1,Oud-Heverlee,50.835931,4.653311,1,8833134,0
8833134:2,Oud-Heverlee,50.835931,4.653311,2,8833134,0
8833159,Sint-Joris-Weert,50.800631,4.651728,,,1
8833159:0,Sint-Joris-Weert,50.800631,4.651728,,8833159,0
8833159:1,Sint-Joris-Weert,50.800631,4.651728,1,8833159,0
8833159:2,Sint-Joris-Weert,50.800631,4.651728,2,8833159,0
8833159:3,Sint-Joris-Weert,50.800631,4.651728,3,8833159,0
8833175,Wijgmaal,50.92274,4.701475,,,1
8833175:0,Wijgmaal,50.92274,4.701475,,8833175,0
8833175:1,Wijgmaal,50.92274,4.701475,1,8833175,0
8833175:2,Wijgmaal,50.92274,4.701475,2,8833175,0
8833209,Aarschot,50.984406,4.824043,,,1
8833209:0,Aarschot,50.984406,4.824043,,8833209,0
8833209:1,Aarschot,50.984406,4.824043,1,8833209,0
8833209:2,Aarschot,50.984406,4.824043,2,8833209,0
8833209:3,Aarschot,50.984406,4.824043,3,8833209,0
8833209:4,Aarschot,50.984406,4.824043,4,8833209,0
8833233,Wezemaal,50.956261,4.747679,,,1
8833233:0,Wezemaal,50.956261,4.747679,,8833233,0
8833233:1,Wezemaal,50.956261,4.747679,1,8833233,0
8833233:2,Wezemaal,50.956261,4.747679,2,8833233,0
8833258,Langdorp,51.002466,4.863541,,,1
8833258:0,Langdorp,51.002466,4.863541,,8833258,0
8833258:1,Langdorp,51.002466,4.863541,1,8833258,0
8833258:2,Langdorp,51.002466,4.863541,2,8833258,0
8833266,Testelt,51.009864,4.945829,,,1
8833266:0,Testelt,51.009864,4.945829,,8833266,0
8833266:1,Testelt,51.009864,4.945829,1,8833266,0
8833266:2,Testelt,51.009864,4.945829,2,8833266,0
8833266:3,Testelt,51.009864,4.945829,3,8833266,0
8833274,Zichem,51.00669,4.987359,,,1
8833274:0,Zichem,51.00669,4.987359,,8833274,0
8833274:1,Zichem,51.00669,4.987359,1,8833274,0
8833274:2,Zichem,51.00669,4.987359,2,8833274,0
8833308,Tienen,50.80802,4.92581,,,1
8833308:0,Tienen,50.80802,4.92581,,8833308,0
8833308:1,Tienen,50.80802,4.92581,1,8833308,0
8833308:2,Tienen,50.80802,4.92581,2,8833308,0
8833308:3,Tienen,50.80802,4.92581,3,8833308,0
8833308:4,Tienen,50.80802,4.92581,4,8833308,0
8833308:5,Tienen,50.80802,4.92581,5,8833308,0
8833449,Ezemaal,50.772126,4.994217,,,1
8833449:0,Ezemaal,50.772126,4.994217,,8833449,0
8833449:1,Ezemaal,50.772126,4.994217,1,8833449,0
8833449:2,Ezemaal,50.772126,4.994217,2,8833449,0
8833605,Landen,50.747927,5.07966,,,1
8833605:0,Landen,50.747927,5.07966,,8833605,0
8833605:1,Landen,50.747927,5.07966,1,8833605,0
8833605:2,Landen,50.747927,5.07966,2,8833605,0
8833605:3,Landen,50.747927,5.07966,3,8833605,0
8833605:4,Landen,50.747927,5.07966,4,8833605,0
8833605:5,Landen,50.747927,5.07966,5,8833605,0
8833670,Neerwinden,50.763964,5.036323,,,1
8833670:0,Neerwinden,50.763964,5.036323,,8833670,0
8833670:1,Neerwinden,50.763964,5.036323,1,8833670,0
8833670:2,Neerwinden,50.763964,5.036323,2,8833670,0
8841004,Liège-Guillemins,50.62455,5.566695,,,1
8841004:0,Liège-Guillemins,50.62455,5.566695,,8841004,0
8841004:1,Liège-Guillemins,50.62455,5.566695,1,8841004,0
8841004:2,Liège-Guillemins,50.62455,5.566695,2,8841004,0
8841004:3,Liège-Guillemins,50.62455,5.566695,3,8841004,0
8841004:4,Liège-Guillemins,50.62455,5.566695,4,8841004,0
8841004:5,Liège-Guillemins,50.62455,5.566695,5,8841004,0
8841004:6,Liège-Guillemins,50.62455,5.566695,6,8841004,0
8841004:7,Liège-Guillemins,50.62455,5.566695,7,8841004,0
8841004:8,Liège-Guillemins,50.62455,5.566695,8,8841004,0
8841004:9,Liège-Guillemins,50.62455,5.566695,9,8841004,0
8841202,Ans,50.661208,5.509704,,,1
8841202:0,Ans,50.661208,5.509704,,8841202,0
8841202:1,Ans,50.661208,5.509704,1,8841202,0
8841202:2,Ans,50.661208,5.509704,2,8841202,0
8841202:3,Ans,50.661208,5.509704,3,8841202,0
8841202:4,Ans,50.661208,5.509704,4,8841202,0
8841202:5,Ans,50.661208,5.509704,5,8841202,0
8841319,Bierset-Awans,50.65861,5.460551,,,1
8841319:0,Bierset-Awans,50.65861,5.460551,,8841319,0
8841319:1,Bierset-Awans,50.65861,5.460551,1,8841319,0
8841319:2,Bierset-Awans,50.65861,5.460551,2,8841319,0
8841327,Voroux,50.66181,5.429556,,,1
8841327:0,Voroux,50.66181,5.429556,,8841327,0
8841327:1,Voroux,50.66181,5.429556,1,8841327,0
8841327:2,Voroux,50.66181,5.429556,2,8841327,0
8841400,Waremme,50.694549,5.249475,,,1
8841400:0,Waremme,50.694549,5.249475,,8841400,0
8841400:1,Waremme,50.694549,5.249475,1,8841400,0
8841400:2,Waremme,50.694549,5.249475,2,8841400,0
8841400:3,Waremme,50.694549,5.249475,3,8841400,0
8841400:4,Waremme,50.694549,5.249475,4,8841400,0
8841434,Bleret,50.685065,5.286394,,,1
8841434:0,Bleret,50.685065,5.286394,,8841434,0
8841434:1,Bleret,50.685065,5.286394,1,8841434,0
8841434:2,Bleret,50.685065,5.286394,2,8841434,0
8841442,Remicourt,50.678611,5.321407,,,1
8841442:0,Remicourt,50.678611,5.321407,,8841442,0
8841442:1,Remicourt,50.678611,5.321407,1,8841442,0
8841442:2,Remicourt,50.678611,5.321407,2,8841442,0
8841459,Momalle,50.66991,5.367602,,,1
8841459:0,Momalle,50.66991,5.367602,,8841459,0
8841459:1,Momalle,50.66991,5.367602,1,8841459,0
8841459:2,Momalle,50.66991,5.367602,2,8841459,0
8841467,Fexhe-le-Haut-Clocher,50.664049,5.398453,,,1
8841467:0,Fexhe-le-Haut-Clocher,50.664049,5.398453,,8841467,0
8841467:1,Fexhe-le-Haut-Clocher,50.664049,5.398453,1,8841467,0
8841467:2,Fexhe-le-Haut-Clocher,50.664049,5.398453,2,8841467,0
8841525,Liège-Palais,50.646349,5.570453,,,1
8841525:0,Liège-Palais,50.646349,5.570453,,8841525,0
8841525:1,Liège-Palais,50.646349,5.570453,1,8841525,0
8841525:2,Liège-Palais,50.646349,5.570453,2,8841525,0
8841525:3,Liège-Palais,50.646349,5.570453,3,8841525,0
8841525:4,Liège-Palais,50.646349,5.570453,4,8841525,0
8841558,Liège-Jonfosse,50.640299,5.561131,,,1
8841558:0,Liège-Jonfosse,50.640299,5.561131,,8841558,0
8841558:1,Liège-Jonfosse,50.640299,5.561131,1,8841558,0
8841558:2,Liège-Jonfosse,50.640299,5.561131,2,8841558,0
8841608,Herstal,50.660911,5.622761,,,1
8841608:0,Herstal,50.660911,5.622761,,8841608,0
8841608:1,Herstal,50.660911,5.622761,1,8841608,0
8841608:2,Herstal,50.660911,5.622761,2,8841608,0
8841608:3,Herstal,50.660911,5.622761,3,8841608,0
8841608:4,Herstal,50.660911,5.622761,4,8841608,0
8841665,Milmort,50.692455,5.60009,,,1
8841665:0,Milmort,50.692455,5.60009,,8841665,0
8841665:1,Milmort,50.692455,5.60009,1,8841665,0
8841665:2,Milmort,50.692455,5.60009,2,8841665,0
8841673,Liers,50.698181,5.56683,,,1
8841673:0,Liers,50.698181,5.56683,,8841673,0
8841673:1,Liers,50.698181,5.56683,1,8841673,0
8841673:2,Liers,50.698181,5.56683,2,8841673,0
8841673:3,Liers,50.698181,5.56683,3,8841673,0
8841731,Glons,50.750426,5.535431,,,1
8841731:0,Glons,50.750426,5.535431,,8841731,0
8841731:1,Glons,50.750426,5.535431,1,8841731,0
8841731:2,Glons,50.750426,5.535431,2,8841731,0
8842002,Angleur,50.613152,5.599695,,,1
8842002:0,Angleur,50.613152,5.599695,,8842002,0
8842002:1,Angleur,50.613152,5.599695,1,8842002,0
8842002:2,Angleur,50.613152,5.599695,2,8842002,0
8842002:3,Angleur,50.613152,5.599695,3,8842002,0
8842002:4,Angleur,50.613152,5.599695,4,8842002,0
8842002:5,Angleur,50.613152,5.599695,5,8842002,0
8842036,Chênée,50.608019,5.616073,,,1
8842036:0,Chênée,50.608019,5.616073,,8842036,0
8842036:1,Chênée,50.608019,5.616073,1,8842036,0
8842036:2,Chênée,50.608019,5.616073,2,8842036,0
8842630,Tilff,50.570624,5.583937,,,1
8842630:0,Tilff,50.570624,5.583937,,8842630,0
8842630:1,Tilff,50.570624,5.583937,1,8842630,0
8842648,Méry,50.54762,5.587236,,,1
8842648:0,Méry,50.54762,5.587236,,8842648,0
8842648:1,Méry,50.54762,5.587236,1,8842648,0
8842655,Hony,50.539917,5.573563,,,1
8842655:0,Hony,50.539917,5.573563,,8842655,0
8842655:1,Hony,50.539917,5.573563,1,8842655,0
8842663,Esneux,50.530568,5.572565,,,1
8842663:0,Esneux,50.530568,5.572565,,8842663,0
8842663:1,Esneux,50.530568,5.572565,1,8842663,0
8842689,Poulseur,50.509209,5.578858,,,1
8842689:0,Poulseur,50.509209,5.578858,,8842689,0
8842689:1,Poulseur,50.509209,5.578858,1,8842689,0
8842689:2,Poulseur,50.509209,5.578858,2,8842689,0
8842705,Rivage,50.483285,5.587631,,,1
8842705:0,Rivage,50.483285,5.587631,,8842705,0
8842705:1,Rivage,50.483285,5.587631,1,8842705,0
8842705:2,Rivage,50.483285,5.587631,2,8842705,0
8842754,Aywaille,50.472938,5.672499,,,1
8842754:0,Aywaille,50.472938,5.672499,,8842754,0
8842754:1,Aywaille,50.472938,5.672499,1,8842754,0
8842754:2,Aywaille,50.472938,5.672499,2,8842754,0
8842838,Comblain-la-Tour,50.456865,5.566956,,,1
8842838:0,Comblain-la-Tour,50.456865,5.566956,,8842838,0
8842838:1,Comblain-la-Tour,50.456865,5.566956,1,8842838,0
8842838:2,Comblain-la-Tour,50.456865,5.566956,2,8842838,0
8842846,Hamoir,50.428181,5.533561,,,1
8842846:0,Hamoir,50.428181,5.533561,,8842846,0
8842846:1,Hamoir,50.428181,5.533561,1,8842846,0
8842846:2,Hamoir,50.428181,5.533561,2,8842846,0
8842853,Sy,50.403254,5.523565,,,1
8842853:0,Sy,50.403254,5.523565,,8842853,0
8842853:1,Sy,50.403254,5.523565,1,8842853,0
8842853:2,Sy,50.403254,5.523565,2,8842853,0
8843133,Sclessin,50.609844,5.558911,,,1
8843133:0,Sclessin,50.609844,5.558911,,8843133,0
8843133:1,Sclessin,50.609844,5.558911,1,8843133,0
8843133:2,Sclessin,50.609844,5.558911,2,8843133,0
8843141,Pont-de-Seraing,50.619651,5.510162,,,1
8843141:0,Pont-de-Seraing,50.619651,5.510162,,8843141,0
8843141:1,Pont-de-Seraing,50.619651,5.510162,1,8843141,0
8843141:2,Pont-de-Seraing,50.619651,5.510162,2,8843141,0
8843158,Jemeppe-sur-Meuse,50.618446,5.497874,,,1
8843158:0,Jemeppe-sur-Meuse,50.618446,5.497874,,8843158,0
8843158:1,Jemeppe-sur-Meuse,50.618446,5.497874,1,8843158,0
8843158:2,Jemeppe-sur-Meuse,50.618446,5.497874,2,8843158,0
8843166,Flemalle-Grande,50.605349,5.480983,,,1
8843166:0,Flemalle-Grande,50.605349,5.480983,,8843166,0
8843166:1,Flemalle-Grande,50.605349,5.480983,1,8843166,0
8843166:2,Flemalle-Grande,50.605349,5.480983,2,8843166,0
8843208,Flemalle-Haute,50.595308,5.457656,,,1
8843208:0,Flemalle-Haute,50.595308,5.457656,,8843208,0
8843208:1,Flemalle-Haute,50.595308,5.457656,1,8843208,0
8843208:2,Flemalle-Haute,50.595308,5.457656,2,8843208,0
8843208:3,Flemalle-Haute,50.595308,5.457656,3,8843208,0
8843208:4,Flemalle-Haute,50.595308,5.457656,4,8843208,0
8843224,Leman,50.600396,5.468309,,,1
8843224:0,Leman,50.600396,5.468309,,8843224,0
8843224:1,Leman,50.600396,5.468309,1,8843224,0
8843224:2,Leman,50.600396,5.468309,2,8843224,0
8843240,Engis,50.582957,5.401986,,,1
8843240:0,Engis,50.582957,5.401986,,8843240,0
8843307,Huy,50.527242,5.234211,,,1
8843307:0,Huy,50.527242,5.234211,,8843307,0
8843307:1,Huy,50.527242,5.234211,1,8843307,0
8843307:2,Huy,50.527242,5.234211,2,8843307,0
8843307:3,Huy,50.527242,5.234211,3,8843307,0
8843323,Ampsin,50.539215,5.289729,,,1
8843323:0,Ampsin,50.539215,5.289729,,8843323,0
8843331,Amay,50.546011,5.32049,,,1
8843331:0,Amay,50.546011,5.32049,,8843331,0
8843349,Haute-Flône,50.55349,5.330333,,,1
8843349:0,Haute-Flône,50.55349,5.330333,,8843349,0
8843406,Statte,50.528276,5.219676,,,1
8843406:0,Statte,50.528276,5.219676,,8843406,0
8843406:1,Statte,50.528276,5.219676,1,8843406,0
8843406:2,Statte,50.528276,5.219676,2,8843406,0
8843406:3,Statte,50.528276,5.219676,3,8843406,0
8843406:4,Statte,50.528276,5.219676,4,8843406,0
8843406:5,Statte,50.528276,5.219676,5,8843406,0
8843406:6,Statte,50.528276,5.219676,6,8843406,0
8843406:7,Statte,50.528276,5.219676,7,8843406,0
8843406:8,Statte,50.528276,5.219676,8,8843406,0
8843430,Bas-Oha,50.52263,5.190937,,,1
8843430:0,Bas-Oha,50.52263,5.190937,,8843430,0
8843430:1,Bas-Oha,50.52263,5.190937,1,8843430,0
8843430:2,Bas-Oha,50.52263,5.190937,2,8843430,0
8843901,Bressoux,50.643967,5.611057,,,1
8843901:0,Bressoux,50.643967,5.611057,,8843901,0
8843901:1,Bressoux,50.643967,5.611057,1,8843901,0
8843901:2,Bressoux,50.643967,5.611057,2,8843901,0
8844008,Verviers-Central,50.588135,5.854917,,,1
8844008:0,Verviers-Central,50.588135,5.854917,,8844008,0
8844008:1,Verviers-Central,50.588135,5.854917,1,8844008,0
8844008:2,Verviers-Central,50.588135,5.854917,2,8844008,0
8844008:3,Verviers-Central,50.588135,5.854917,3,8844008,0
8844008:4,Verviers-Central,50.588135,5.854917,4,8844008,0
8844008:5,Verviers-Central,50.588135,5.854917,5,8844008,0
8844057,Verviers-Palais,50.590921,5.865335,,,1
8844057:0,Verviers-Palais,50.590921,5.865335,,8844057,0
8844057:1,Verviers-Palais,50.590921,5.865335,1,8844057,0
8844057:2,Verviers-Palais,50.590921,5.865335,2,8844057,0
8844206,Pepinster,50.568179,5.80615,,,1
8844206:0,Pepinster,50.568179,5.80615,,8844206,0
8844206:1,Pepinster,50.568179,5.80615,1,8844206,0
8844206:2,Pepinster,50.568179,5.80615,2,8844206,0
8844206:3,Pepinster,50.568179,5.80615,3,8844206,0
8844230,Nessonvaux,50.572089,5.741581,,,1
8844230:0,Nessonvaux,50.572089,5.741581,,8844230,0
8844230:1,Nessonvaux,50.572089,5.741581,1,8844230,0
8844230:2,Nessonvaux,50.572089,5.741581,2,8844230,0
8844255,Fraipont,50.565059,5.723665,,,1
8844255:0,Fraipont,50.565059,5.723665,,8844255,0
8844255:1,Fraipont,50.565059,5.723665,1,8844255,0
8844255:2,Fraipont,50.565059,5.723665,2,8844255,0
8844271,Trooz,50.573213,5.688346,,,1
8844271:0,Trooz,50.573213,5.688346,,8844271,0
8844271:1,Trooz,50.573213,5.688346,1,8844271,0
8844271:2,Trooz,50.573213,5.688346,2,8844271,0
8844313,Pepinster-Cité,50.563405,5.804397,,,1
8844313:0,Pepinster-Cité,50.563405,5.804397,,8844313,0
8844313:1,Pepinster-Cité,50.563405,5.804397,1,8844313,0
8844321,Juslenville,50.544717,5.809935,,,1
8844321:0,Juslenville,50.544717,5.809935,,8844321,0
8844321:1,Juslenville,50.544717,5.809935,1,8844321,0
8844339,Theux,50.536159,5.815031,,,1
8844339:0,Theux,50.536159,5.815031,,8844339,0
8844339:1,Theux,50.536159,5.815031,1,8844339,0
8844339:2,Theux,50.536159,5.815031,2,8844339,0
8844347,Franchimont,50.525723,5.822223,,,1
8844347:0,Franchimont,50.525723,5.822223,,8844347,0
8844347:1,Franchimont,50.525723,5.822223,1,8844347,0
8844404,Spa,50.490305,5.855096,,,1
8844404:0,Spa,50.490305,5.855096,,8844404,0
8844404:1,Spa,50.490305,5.855096,1,8844404,0
8844420,Spa-Géronstère,50.489307,5.866207,,,1
8844420:0,Spa-Géronstère,50.489307,5.866207,,8844420,0
8844420:1,Spa-Géronstère,50.489307,5.866207,1,8844420,0
8844503,Welkenraedt,50.659707,5.975381,,,1
